,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
221,1.2790200740397968,0.0,0.0,1.2905272089053699,20.993560371040687,21.00022588181043,0.0
222,1.2717639304483568,0.0,0.0,1.2919931566117182,20.933934098609395,20.999901541654125,0.0
223,1.27184350724343,0.0,0.0,1.2934589682223934,20.99361918479541,20.999938579438606,0.0
224,1.265391363049389,0.0,0.0,1.2949247215762492,20.93117123821077,20.999905724767103,0.0
225,1.2668070886801146,0.0,0.0,1.2963905147843677,20.998594417658268,20.999956247756774,0.0
226,1.2693921694539831,0.0,0.0,1.2907607158520724,20.927010692566654,20.999888040928738,0.0
227,1.2659072184098832,0.0,0.0,1.2851508188440381,20.9594838270499,20.999929262254998,0.0
228,1.2450671816939636,0.0,0.0,1.2795564512399895,20.851932062798717,20.999930727129648,0.0
229,1.2551424859043163,0.0,0.0,1.273973320673519,20.952776015755855,20.999929881856715,0.0
230,1.2391334011506665,0.0,0.0,1.2776669903183755,20.87183916798758,21.000332571108917,0.0
231,1.2533685209300562,0.0,0.0,1.281198177417971,20.94006566279962,20.999990691572904,0.0
232,1.2495728226288225,0.0,0.0,1.284569902153366,20.830843185414484,20.999959863135896,0.0
233,1.2591483642065033,0.0,0.0,1.287785106755644,20.89725577349483,20.99995831925663,0.0
234,1.2672169520171537,0.0,0.0,1.2935176914379698,20.890532445822174,20.999898277537298,0.0
235,1.2786380117048424,0.0,0.0,1.2991410373834493,20.91716884268231,20.9999923935596,0.0
236,1.2773095034812652,0.0,0.0,1.3046634678613958,20.956687664357315,21.00000408834182,0.0
237,1.2899873575051017,0.0,0.0,1.310093228911115,20.961691800014083,21.000018983210797,0.0
238,1.3014068823316434,0.0,0.0,1.315812417039704,21.062392046276162,21.000073241565307,0.0
239,1.3165369911965457,0.0,0.0,1.321434453363462,21.047209749427925,21.00011076655257,0.0
240,1.3148510679951781,0.0,0.0,1.3269694623563177,21.117956019017225,21.000118032610896,0.0
241,1.330414727519684,0.0,0.0,1.332427432264773,21.083980698475745,21.000225841129968,0.0
242,1.3403547696664388,0.0,0.0,1.3364763594224343,21.186687381163395,21.001205877653096,0.0
243,1.35186902583999,0.0,0.0,1.3404916715898634,21.129022004396795,21.00024484537328,0.0
244,1.3497267420971015,0.0,0.0,1.3444774865127873,21.2117721861441,21.000034464610483,0.0
245,1.352078078812323,0.0,0.0,1.34843789951225,21.153574467293804,20.999980716351164,0.0
246,1.3667430619577816,0.0,0.0,1.3503357395494684,21.234354484201578,20.99981250587175,0.0
247,1.3494902979925372,0.0,0.0,1.352203067856947,21.140386916734414,20.999752707851158,0.0
248,1.364783732434025,0.0,0.0,1.354040638432165,21.22103629938429,20.999628624638436,0.0
249,1.3435580868043369,0.0,0.0,1.3558492014469483,21.202624802612416,20.999521296305712,0.0
250,1.3659804321480549,0.0,0.0,1.356270218977525,21.188630804919992,20.99946909742838,0.0
251,1.3546222534039658,0.0,0.0,1.3566652267912858,21.14103862382132,20.997963686493826,0.0
252,1.3639478283426127,0.0,0.0,1.3570343354384147,21.134742754185773,20.998997455424618,0.0
253,1.3533711721635375,0.0,0.0,1.3573776456378046,21.082686552472158,20.999184399699754,0.0
254,1.36104725945657,0.0,0.0,1.3543552844723061,21.103239942062253,20.999217603349244,0.0
255,1.3579376054464558,0.0,0.0,1.3513580959791482,21.034294952388006,20.999105886009666,0.0
256,1.3535347441266037,0.0,0.0,1.3483857671660076,21.053669757702078,20.99920557525922,0.0
257,1.3501510400774044,0.0,0.0,1.345438003808191,21.019085557262184,20.999953346628068,0.0
258,1.346468555809975,0.0,0.0,1.3455664105189873,21.063799123638603,21.000467536441704,0.0
259,1.3499109644007634,0.0,0.0,1.345688322412432,21.05087016210336,20.999881117547293,0.0
260,1.3480895308959944,0.0,0.0,1.345803752837922,21.05356531132821,20.999712696116934,0.0
261,1.3510558085231053,0.0,0.0,1.3459127160418276,21.05617238748234,20.99967129111063,0.0
262,1.3530325295295902,0.0,0.0,1.3790254433805649,21.19164444343431,20.999983562471783,0.0
263,1.390953029189709,0.0,0.0,1.4153727525148656,21.12825945048447,20.999987009890962,0.0
264,1.420987211485553,0.0,0.0,1.4578320551065826,21.23814449965908,20.99999270652396,0.0
265,1.4273916250518301,0.0,0.0,1.4921626301131359,21.32204606373683,20.999973292382265,0.0
266,1.4532400976250222,2.5,2.25,1.4652059221652705,21.245189120060335,20.999903947337444,0.0
267,1.45031968292342,2.5,2.25,1.4278254603371399,21.22095524814019,20.999920832631616,0.0
268,1.3884958087443788,2.5,2.25,1.3955435250535022,21.164564715048297,20.99991654989141,0.0
269,1.3787561870216334,2.5,2.25,1.3665927722572129,20.955272269530244,20.999924527857154,0.0
270,1.3433179121077359,2.5,2.25,1.3699975138368894,21.15226329103651,20.999857730582274,0.0
271,1.3598553496181318,2.5,2.25,1.3734370470817103,20.97117076448425,20.99978161515328,0.0
272,1.3643471622112557,2.5,2.25,1.376913872820971,21.19054110753703,20.99977762550125,0.0
273,1.3673525286630397,2.5,2.25,1.3804305042319174,21.039125674258564,20.99982654539545,0.0
274,1.3664775063824366,2.5,2.25,1.3813741079551014,21.197965573474704,21.000560630862257,0.0
275,1.366904339187291,2.5,2.25,1.3823204828424291,21.054313091454567,21.00001445826235,0.0
276,1.3672044858896124,2.5,2.25,1.3832696865967178,21.19619969330701,20.999937644235523,0.0
277,1.3683430912724763,2.5,2.25,1.3842217642489,21.048002127881194,20.99993240099007,0.0
278,1.3643578894555153,0.0,0.0,1.3859022580794116,21.173502015131223,20.99989706847147,0.0
279,1.3670865947820974,0.0,0.0,1.3875936202132524,21.038699392326393,20.999932679123017,0.0
280,1.3672791220312952,0.0,0.0,1.3892961006133127,21.173786869621573,20.99997030752312,0.0
281,1.3698168401776618,0.0,0.0,1.3910099380848502,21.0393670728964,20.99993433400989,0.0
282,1.3674971685771076,0.0,0.0,1.3919891371667301,21.14666663853845,20.999749011192357,0.0
283,1.3751583672429346,0.0,0.0,1.392971685875688,21.035726853054584,20.9984249465283,0.0
284,1.3688627532319306,0.0,0.0,1.3939576305598338,21.14496913537369,20.99944765675315,0.0
285,1.3763492934816854,0.0,0.0,1.3949470310886665,21.033919852697778,20.999644691621388,0.0
286,1.3885640788235367,0.0,0.0,1.3957026020020926,21.08818009856803,20.99975746729719,0.0
287,1.3810233882891985,0.0,0.0,1.3964605713755391,20.97070670992529,21.000024170611667,0.0
